date,country_regopn,region,product,Units Sold,price,revenue,Campaign Active
21-Feb-25,West,Gujarat,TVS Brand,15,"95,000","14,25,000",No
21-Feb-25,West,Goa,Jupiter,72,"82,000","59,04,000",No
21-Feb-25,West,Goa,Raider,44,"1,25,000","55,00,000",No
21-Feb-25,West,Goa,Apache,60,"1,35,000","81,00,000",No
21-Feb-25,West,Goa,iQube,31,"1,10,000","34,10,000",No
21-Feb-25,West,Goa,TVS Brand,19,"95,000","18,05,000",No
21-Feb-25,West,Madhya Pradesh,Jupiter,61,"82,000","50,02,000",No
21-Feb-25,West,Madhya Pradesh,Raider,37,"1,25,000","46,25,000",No
21-Feb-25,West,Madhya Pradesh,Apache,47,"1,35,000","63,45,000",No
21-Feb-25,West,Madhya Pradesh,iQube,41,"1,10,000","45,10,000",No
21-Feb-25,West,Madhya Pradesh,TVS Brand,14,"95,000","13,30,000",No
21-Feb-25,East,West Bengal,Jupiter,39,"82,000","31,98,000",No
21-Feb-25,East,West Bengal,Raider,33,"1,25,000","41,25,000",No
21-Feb-25,East,West Bengal,Apache,26,"1,35,000","35,10,000",No
21-Feb-25,East,West Bengal,iQube,7,"1,10,000","7,70,000",No
21-Feb-25,East,West Bengal,TVS Brand,8,"95,000","7,60,000",No
21-Feb-25,East,Bihar,Jupiter,33,"82,000","27,06,000",No
21-Feb-25,East,Bihar,Raider,26,"1,25,000","32,50,000",No
21-Feb-25,East,Bihar,Apache,25,"1,35,000","33,75,000",No
21-Feb-25,East,Bihar,iQube,6,"1,10,000","6,60,000",No
21-Feb-25,East,Bihar,TVS Brand,9,"95,000","8,55,000",No
21-Feb-25,East,Orissa,Jupiter,38,"82,000","31,16,000",No
21-Feb-25,East,Orissa,Raider,22,"1,25,000","27,50,000",No
21-Feb-25,East,Orissa,Apache,23,"1,35,000","31,05,000",No
21-Feb-25,East,Orissa,iQube,5,"1,10,000","5,50,000",No
21-Feb-25,East,Orissa,TVS Brand,9,"95,000","8,55,000",No
21-Feb-25,East,Jharkhand,Jupiter,29,"82,000","23,78,000",No
21-Feb-25,East,Jharkhand,Raider,28,"1,25,000","35,00,000",No
21-Feb-25,East,Jharkhand,Apache,24,"1,35,000","32,40,000",No
21-Feb-25,East,Jharkhand,iQube,6,"1,10,000","6,60,000",No
21-Feb-25,East,Jharkhand,TVS Brand,8,"95,000","7,60,000",No
21-Feb-25,East,Chhattisgarh,Jupiter,33,"82,000","27,06,000",No
21-Feb-25,East,Chhattisgarh,Raider,28,"1,25,000","35,00,000",No
21-Feb-25,East,Chhattisgarh,Apache,20,"1,35,000","27,00,000",No
21-Feb-25,East,Chhattisgarh,iQube,6,"1,10,000","6,60,000",No
21-Feb-25,East,Chhattisgarh,TVS Brand,9,"95,000","8,55,000",No
22-Feb-25,North,Delhi,Jupiter,62,"82,000","50,84,000",No
22-Feb-25,North,Delhi,Raider,54,"1,25,000","67,50,000",No
22-Feb-25,North,Delhi,Apache,34,"1,35,000","45,90,000",No
22-Feb-25,North,Delhi,iQube,21,"1,10,000","23,10,000",No
22-Feb-25,North,Delhi,TVS Brand,20,"95,000","19,00,000",No
22-Feb-25,North,Haryana,Jupiter,76,"82,000","62,32,000",No
22-Feb-25,North,Haryana,Raider,42,"1,25,000","52,50,000",No
22-Feb-25,North,Haryana,Apache,45,"1,35,000","60,75,000",No
22-Feb-25,North,Haryana,iQube,25,"1,10,000","27,50,000",No
22-Feb-25,North,Haryana,TVS Brand,17,"95,000","16,15,000",No
22-Feb-25,North,Punjab,Jupiter,60,"82,000","49,20,000",No
22-Feb-25,North,Punjab,Raider,57,"1,25,000","71,25,000",No
22-Feb-25,North,Punjab,Apache,38,"1,35,000","51,30,000",No
22-Feb-25,North,Punjab,iQube,19,"1,10,000","20,90,000",No
22-Feb-25,North,Punjab,TVS Brand,17,"95,000","16,15,000",No
22-Feb-25,North,Uttar Pradesh,Jupiter,66,"82,000","54,12,000",No
22-Feb-25,North,Uttar Pradesh,Raider,40,"1,25,000","50,00,000",No
22-Feb-25,North,Uttar Pradesh,Apache,41,"1,35,000","55,35,000",No
22-Feb-25,North,Uttar Pradesh,iQube,24,"1,10,000","26,40,000",No
22-Feb-25,North,Uttar Pradesh,TVS Brand,19,"95,000","18,05,000",No
22-Feb-25,North,Uttaranchal,Jupiter,66,"82,000","54,12,000",No
22-Feb-25,North,Uttaranchal,Raider,53,"1,25,000","66,25,000",No
22-Feb-25,North,Uttaranchal,Apache,42,"1,35,000","56,70,000",No
22-Feb-25,North,Uttaranchal,iQube,28,"1,10,000","30,80,000",No
22-Feb-25,North,Uttaranchal,TVS Brand,18,"95,000","17,10,000",No
22-Feb-25,North,Himachal Pradesh,Jupiter,63,"82,000","51,66,000",No
22-Feb-25,North,Himachal Pradesh,Raider,49,"1,25,000","61,25,000",No
22-Feb-25,North,Himachal Pradesh,Apache,48,"1,35,000","64,80,000",No
22-Feb-25,North,Himachal Pradesh,iQube,24,"1,10,000","26,40,000",No
22-Feb-25,North,Himachal Pradesh,TVS Brand,19,"95,000","18,05,000",No
22-Feb-25,North,Jammu & Kashmir,Jupiter,61,"82,000","50,02,000",No
22-Feb-25,North,Jammu & Kashmir,Raider,53,"1,25,000","66,25,000",No
22-Feb-25,North,Jammu & Kashmir,Apache,50,"1,35,000","67,50,000",No
22-Feb-25,North,Jammu & Kashmir,iQube,22,"1,10,000","24,20,000",No
22-Feb-25,North,Jammu & Kashmir,TVS Brand,15,"95,000","14,25,000",No
22-Feb-25,North,Chandigarh,Jupiter,68,"82,000","55,76,000",No
22-Feb-25,North,Chandigarh,Raider,45,"1,25,000","56,25,000",No
22-Feb-25,North,Chandigarh,Apache,42,"1,35,000","56,70,000",No
22-Feb-25,North,Chandigarh,iQube,30,"1,10,000","33,00,000",No
22-Feb-25,North,Chandigarh,TVS Brand,16,"95,000","15,20,000",No
22-Feb-25,North,Rajasthan,Jupiter,68,"82,000","55,76,000",No
22-Feb-25,North,Rajasthan,Raider,48,"1,25,000","60,00,000",No
22-Feb-25,North,Rajasthan,Apache,44,"1,35,000","59,40,000",No
22-Feb-25,North,Rajasthan,iQube,22,"1,10,000","24,20,000",No
22-Feb-25,North,Rajasthan,TVS Brand,18,"95,000","17,10,000",No
22-Feb-25,South,Karnataka,Jupiter,91,"82,000","74,62,000",No
22-Feb-25,South,Karnataka,Raider,65,"1,25,000","81,25,000",No
22-Feb-25,South,Karnataka,Apache,79,"1,35,000","1,06,65,000",No
22-Feb-25,South,Karnataka,iQube,51,"1,10,000","56,10,000",No
22-Feb-25,South,Karnataka,TVS Brand,24,"95,000","22,80,000",No
22-Feb-25,South,Tamil Nadu,Jupiter,99,"82,000","81,18,000",No
22-Feb-25,South,Tamil Nadu,Raider,58,"1,25,000","72,50,000",No
22-Feb-25,South,Tamil Nadu,Apache,70,"1,35,000","94,50,000",No
22-Feb-25,South,Tamil Nadu,iQube,62,"1,10,000","68,20,000",No
22-Feb-25,South,Tamil Nadu,TVS Brand,24,"95,000","22,80,000",No
22-Feb-25,South,Kerala,Jupiter,93,"82,000","76,26,000",No
22-Feb-25,South,Kerala,Raider,54,"1,25,000","67,50,000",No
22-Feb-25,South,Kerala,Apache,66,"1,35,000","89,10,000",No
22-Feb-25,South,Kerala,iQube,43,"1,10,000","47,30,000",No
22-Feb-25,South,Kerala,TVS Brand,23,"95,000","21,85,000",No
22-Feb-25,South,Andhra Pradesh,Jupiter,90,"82,000","73,80,000",No
22-Feb-25,South,Andhra Pradesh,Raider,66,"1,25,000","82,50,000",No
22-Feb-25,South,Andhra Pradesh,Apache,69,"1,35,000","93,15,000",No
22-Feb-25,South,Andhra Pradesh,iQube,45,"1,10,000","49,50,000",No
22-Feb-25,South,Andhra Pradesh,TVS Brand,23,"95,000","21,85,000",No
22-Feb-25,South,Pondicherry,Jupiter,105,"82,000","86,10,000",No
22-Feb-25,South,Pondicherry,Raider,61,"1,25,000","76,25,000",No
22-Feb-25,South,Pondicherry,Apache,77,"1,35,000","1,03,95,000",No
22-Feb-25,South,Pondicherry,iQube,56,"1,10,000","61,60,000",No
22-Feb-25,South,Pondicherry,TVS Brand,23,"95,000","21,85,000",No
22-Feb-25,West,Maharashtra,Jupiter,68,"82,000","55,76,000",No
22-Feb-25,West,Maharashtra,Raider,55,"1,25,000","68,75,000",No
22-Feb-25,West,Maharashtra,Apache,73,"1,35,000","98,55,000",No
22-Feb-25,West,Maharashtra,iQube,42,"1,10,000","46,20,000",No
22-Feb-25,West,Maharashtra,TVS Brand,18,"95,000","17,10,000",No
22-Feb-25,West,Gujarat,Jupiter,85,"82,000","69,70,000",No
22-Feb-25,West,Gujarat,Raider,54,"1,25,000","67,50,000",No
22-Feb-25,West,Gujarat,Apache,66,"1,35,000","89,10,000",No
22-Feb-25,West,Gujarat,iQube,39,"1,10,000","42,90,000",No
22-Feb-25,West,Gujarat,TVS Brand,21,"95,000","19,95,000",No
22-Feb-25,West,Goa,Jupiter,72,"82,000","59,04,000",No
22-Feb-25,West,Goa,Raider,50,"1,25,000","62,50,000",No
22-Feb-25,West,Goa,Apache,69,"1,35,000","93,15,000",No
22-Feb-25,West,Goa,iQube,31,"1,10,000","34,10,000",No
22-Feb-25,West,Goa,TVS Brand,25,"95,000","23,75,000",No
22-Feb-25,West,Madhya Pradesh,Jupiter,63,"82,000","51,66,000",No
22-Feb-25,West,Madhya Pradesh,Raider,60,"1,25,000","75,00,000",No
22-Feb-25,West,Madhya Pradesh,Apache,64,"1,35,000","86,40,000",No
22-Feb-25,West,Madhya Pradesh,iQube,36,"1,10,000","39,60,000",No
22-Feb-25,West,Madhya Pradesh,TVS Brand,22,"95,000","20,90,000",No
22-Feb-25,East,West Bengal,Jupiter,51,"82,000","41,82,000",No
22-Feb-25,East,West Bengal,Raider,30,"1,25,000","37,50,000",No
22-Feb-25,East,West Bengal,Apache,29,"1,35,000","39,15,000",No
22-Feb-25,East,West Bengal,iQube,9,"1,10,000","9,90,000",No
22-Feb-25,East,West Bengal,TVS Brand,14,"95,000","13,30,000",No
22-Feb-25,East,Bihar,Jupiter,39,"82,000","31,98,000",No
22-Feb-25,East,Bihar,Raider,36,"1,25,000","45,00,000",No
22-Feb-25,East,Bihar,Apache,37,"1,35,000","49,95,000",No
22-Feb-25,East,Bihar,iQube,7,"1,10,000","7,70,000",No
22-Feb-25,East,Bihar,TVS Brand,10,"95,000","9,50,000",No
22-Feb-25,East,Orissa,Jupiter,47,"82,000","38,54,000",No
22-Feb-25,East,Orissa,Raider,35,"1,25,000","43,75,000",No
22-Feb-25,East,Orissa,Apache,26,"1,35,000","35,10,000",No
22-Feb-25,East,Orissa,iQube,8,"1,10,000","8,80,000",No
22-Feb-25,East,Orissa,TVS Brand,13,"95,000","12,35,000",No
22-Feb-25,East,Jharkhand,Jupiter,51,"82,000","41,82,000",No
22-Feb-25,East,Jharkhand,Raider,35,"1,25,000","43,75,000",No
22-Feb-25,East,Jharkhand,Apache,28,"1,35,000","37,80,000",No
22-Feb-25,East,Jharkhand,iQube,8,"1,10,000","8,80,000",No
22-Feb-25,East,Jharkhand,TVS Brand,10,"95,000","9,50,000",No
22-Feb-25,East,Chhattisgarh,Jupiter,48,"82,000","39,36,000",No
22-Feb-25,East,Chhattisgarh,Raider,30,"1,25,000","37,50,000",No
22-Feb-25,East,Chhattisgarh,Apache,29,"1,35,000","39,15,000",No
22-Feb-25,East,Chhattisgarh,iQube,8,"1,10,000","8,80,000",No
22-Feb-25,East,Chhattisgarh,TVS Brand,9,"95,000","8,55,000",No
23-Feb-25,North,Delhi,Jupiter,73,"82,000","59,86,000",No
23-Feb-25,North,Delhi,Raider,52,"1,25,000","65,00,000",No
23-Feb-25,North,Delhi,Apache,40,"1,35,000","54,00,000",No
23-Feb-25,North,Delhi,iQube,27,"1,10,000","29,70,000",No
23-Feb-25,North,Delhi,TVS Brand,19,"95,000","18,05,000",No
23-Feb-25,North,Haryana,Jupiter,58,"82,000","47,56,000",No
23-Feb-25,North,Haryana,Raider,59,"1,25,000","73,75,000",No
23-Feb-25,North,Haryana,Apache,40,"1,35,000","54,00,000",No
23-Feb-25,North,Haryana,iQube,22,"1,10,000","24,20,000",No
23-Feb-25,North,Haryana,TVS Brand,17,"95,000","16,15,000",No
23-Feb-25,North,Punjab,Jupiter,59,"82,000","48,38,000",No
23-Feb-25,North,Punjab,Raider,43,"1,25,000","53,75,000",No
23-Feb-25,North,Punjab,Apache,43,"1,35,000","58,05,000",No
23-Feb-25,North,Punjab,iQube,23,"1,10,000","25,30,000",No
23-Feb-25,North,Punjab,TVS Brand,22,"95,000","20,90,000",No
23-Feb-25,North,Uttar Pradesh,Jupiter,66,"82,000","54,12,000",No
23-Feb-25,North,Uttar Pradesh,Raider,47,"1,25,000","58,75,000",No
23-Feb-25,North,Uttar Pradesh,Apache,50,"1,35,000","67,50,000",No
23-Feb-25,North,Uttar Pradesh,iQube,21,"1,10,000","23,10,000",No
23-Feb-25,North,Uttar Pradesh,TVS Brand,19,"95,000","18,05,000",No
23-Feb-25,North,Uttaranchal,Jupiter,74,"82,000","60,68,000",No
23-Feb-25,North,Uttaranchal,Raider,43,"1,25,000","53,75,000",No
23-Feb-25,North,Uttaranchal,Apache,42,"1,35,000","56,70,000",No
23-Feb-25,North,Uttaranchal,iQube,21,"1,10,000","23,10,000",No
23-Feb-25,North,Uttaranchal,TVS Brand,19,"95,000","18,05,000",No
23-Feb-25,North,Himachal Pradesh,Jupiter,72,"82,000","59,04,000",No
23-Feb-25,North,Himachal Pradesh,Raider,44,"1,25,000","55,00,000",No
23-Feb-25,North,Himachal Pradesh,Apache,36,"1,35,000","48,60,000",No
23-Feb-25,North,Himachal Pradesh,iQube,20,"1,10,000","22,00,000",No
23-Feb-25,North,Himachal Pradesh,TVS Brand,17,"95,000","16,15,000",No
23-Feb-25,North,Jammu & Kashmir,Jupiter,83,"82,000","68,06,000",No
23-Feb-25,North,Jammu & Kashmir,Raider,45,"1,25,000","56,25,000",No
23-Feb-25,North,Jammu & Kashmir,Apache,39,"1,35,000","52,65,000",No
23-Feb-25,North,Jammu & Kashmir,iQube,23,"1,10,000","25,30,000",No
23-Feb-25,North,Jammu & Kashmir,TVS Brand,17,"95,000","16,15,000",No
23-Feb-25,North,Chandigarh,Jupiter,58,"82,000","47,56,000",No
23-Feb-25,North,Chandigarh,Raider,46,"1,25,000","57,50,000",No
23-Feb-25,North,Chandigarh,Apache,49,"1,35,000","66,15,000",No
23-Feb-25,North,Chandigarh,iQube,23,"1,10,000","25,30,000",No
23-Feb-25,North,Chandigarh,TVS Brand,17,"95,000","16,15,000",No
23-Feb-25,North,Rajasthan,Jupiter,57,"82,000","46,74,000",No
23-Feb-25,North,Rajasthan,Raider,40,"1,25,000","50,00,000",No
23-Feb-25,North,Rajasthan,Apache,39,"1,35,000","52,65,000",No
23-Feb-25,North,Rajasthan,iQube,26,"1,10,000","28,60,000",No
23-Feb-25,North,Rajasthan,TVS Brand,18,"95,000","17,10,000",No
23-Feb-25,South,Karnataka,Jupiter,93,"82,000","76,26,000",No
23-Feb-25,South,Karnataka,Raider,58,"1,25,000","72,50,000",No
23-Feb-25,South,Karnataka,Apache,85,"1,35,000","1,14,75,000",No
23-Feb-25,South,Karnataka,iQube,47,"1,10,000","51,70,000",No
23-Feb-25,South,Karnataka,TVS Brand,19,"95,000","18,05,000",No
23-Feb-25,South,Tamil Nadu,Jupiter,81,"82,000","66,42,000",No
23-Feb-25,South,Tamil Nadu,Raider,49,"1,25,000","61,25,000",No
23-Feb-25,South,Tamil Nadu,Apache,76,"1,35,000","1,02,60,000",No
23-Feb-25,South,Tamil Nadu,iQube,64,"1,10,000","70,40,000",No
23-Feb-25,South,Tamil Nadu,TVS Brand,23,"95,000","21,85,000",No
23-Feb-25,South,Kerala,Jupiter,99,"82,000","81,18,000",No
23-Feb-25,South,Kerala,Raider,64,"1,25,000","80,00,000",No
23-Feb-25,South,Kerala,Apache,62,"1,35,000","83,70,000",No
23-Feb-25,South,Kerala,iQube,50,"1,10,000","55,00,000",No
23-Feb-25,South,Kerala,TVS Brand,27,"95,000","25,65,000",No
23-Feb-25,South,Andhra Pradesh,Jupiter,105,"82,000","86,10,000",No
23-Feb-25,South,Andhra Pradesh,Raider,59,"1,25,000","73,75,000",No
23-Feb-25,South,Andhra Pradesh,Apache,61,"1,35,000","82,35,000",No
23-Feb-25,South,Andhra Pradesh,iQube,55,"1,10,000","60,50,000",No
23-Feb-25,South,Andhra Pradesh,TVS Brand,19,"95,000","18,05,000",No
23-Feb-25,South,Pondicherry,Jupiter,110,"82,000","90,20,000",No
23-Feb-25,South,Pondicherry,Raider,58,"1,25,000","72,50,000",No
23-Feb-25,South,Pondicherry,Apache,61,"1,35,000","82,35,000",No
23-Feb-25,South,Pondicherry,iQube,55,"1,10,000","60,50,000",No
23-Feb-25,South,Pondicherry,TVS Brand,25,"95,000","23,75,000",No
23-Feb-25,West,Maharashtra,Jupiter,83,"82,000","68,06,000",No
23-Feb-25,West,Maharashtra,Raider,52,"1,25,000","65,00,000",No
23-Feb-25,West,Maharashtra,Apache,57,"1,35,000","76,95,000",No
23-Feb-25,West,Maharashtra,iQube,36,"1,10,000","39,60,000",No
23-Feb-25,West,Maharashtra,TVS Brand,22,"95,000","20,90,000",No
23-Feb-25,West,Gujarat,Jupiter,78,"82,000","63,96,000",No
23-Feb-25,West,Gujarat,Raider,48,"1,25,000","60,00,000",No
23-Feb-25,West,Gujarat,Apache,64,"1,35,000","86,40,000",No
23-Feb-25,West,Gujarat,iQube,43,"1,10,000","47,30,000",No
23-Feb-25,West,Gujarat,TVS Brand,18,"95,000","17,10,000",No
23-Feb-25,West,Goa,Jupiter,59,"82,000","48,38,000",No
23-Feb-25,West,Goa,Raider,55,"1,25,000","68,75,000",No
23-Feb-25,West,Goa,Apache,67,"1,35,000","90,45,000",No
23-Feb-25,West,Goa,iQube,34,"1,10,000","37,40,000",No
23-Feb-25,West,Goa,TVS Brand,16,"95,000","15,20,000",No
23-Feb-25,West,Madhya Pradesh,Jupiter,99,"82,000","81,18,000",No
23-Feb-25,West,Madhya Pradesh,Raider,50,"1,25,000","62,50,000",No
23-Feb-25,West,Madhya Pradesh,Apache,54,"1,35,000","72,90,000",No
23-Feb-25,West,Madhya Pradesh,iQube,28,"1,10,000","30,80,000",No
23-Feb-25,West,Madhya Pradesh,TVS Brand,22,"95,000","20,90,000",No
23-Feb-25,East,West Bengal,Jupiter,62,"82,000","50,84,000",No
23-Feb-25,East,West Bengal,Raider,39,"1,25,000","48,75,000",No
23-Feb-25,East,West Bengal,Apache,34,"1,35,000","45,90,000",No
23-Feb-25,East,West Bengal,iQube,6,"1,10,000","6,60,000",No
23-Feb-25,East,West Bengal,TVS Brand,13,"95,000","12,35,000",No
23-Feb-25,East,Bihar,Jupiter,47,"82,000","38,54,000",No
23-Feb-25,East,Bihar,Raider,33,"1,25,000","41,25,000",No
23-Feb-25,East,Bihar,Apache,30,"1,35,000","40,50,000",No
23-Feb-25,East,Bihar,iQube,7,"1,10,000","7,70,000",No
23-Feb-25,East,Bihar,TVS Brand,12,"95,000","11,40,000",No
23-Feb-25,East,Orissa,Jupiter,44,"82,000","36,08,000",No
23-Feb-25,East,Orissa,Raider,35,"1,25,000","43,75,000",No
23-Feb-25,East,Orissa,Apache,37,"1,35,000","49,95,000",No
23-Feb-25,East,Orissa,iQube,7,"1,10,000","7,70,000",No
23-Feb-25,East,Orissa,TVS Brand,13,"95,000","12,35,000",No
23-Feb-25,East,Jharkhand,Jupiter,51,"82,000","41,82,000",No
23-Feb-25,East,Jharkhand,Raider,36,"1,25,000","45,00,000",No
23-Feb-25,East,Jharkhand,Apache,35,"1,35,000","47,25,000",No
23-Feb-25,East,Jharkhand,iQube,9,"1,10,000","9,90,000",No
23-Feb-25,East,Jharkhand,TVS Brand,9,"95,000","8,55,000",No
23-Feb-25,East,Chhattisgarh,Jupiter,55,"82,000","45,10,000",No
23-Feb-25,East,Chhattisgarh,Raider,29,"1,25,000","36,25,000",No
23-Feb-25,East,Chhattisgarh,Apache,32,"1,35,000","43,20,000",No
23-Feb-25,East,Chhattisgarh,iQube,9,"1,10,000","9,90,000",No
23-Feb-25,East,Chhattisgarh,TVS Brand,12,"95,000","11,40,000",No
24-Feb-25,North,Delhi,Jupiter,48,"82,000","39,36,000",No
24-Feb-25,North,Delhi,Raider,39,"1,25,000","48,75,000",No
24-Feb-25,North,Delhi,Apache,29,"1,35,000","39,15,000",No
24-Feb-25,North,Delhi,iQube,18,"1,10,000","19,80,000",No
24-Feb-25,North,Delhi,TVS Brand,16,"95,000","15,20,000",No
24-Feb-25,North,Haryana,Jupiter,62,"82,000","50,84,000",No
24-Feb-25,North,Haryana,Raider,39,"1,25,000","48,75,000",No
24-Feb-25,North,Haryana,Apache,28,"1,35,000","37,80,000",No
24-Feb-25,North,Haryana,iQube,21,"1,10,000","23,10,000",No
24-Feb-25,North,Haryana,TVS Brand,18,"95,000","17,10,000",No
24-Feb-25,North,Punjab,Jupiter,55,"82,000","45,10,000",No
24-Feb-25,North,Punjab,Raider,35,"1,25,000","43,75,000",No
24-Feb-25,North,Punjab,Apache,35,"1,35,000","47,25,000",No
24-Feb-25,North,Punjab,iQube,17,"1,10,000","18,70,000",No
24-Feb-25,North,Punjab,TVS Brand,16,"95,000","15,20,000",No
24-Feb-25,North,Uttar Pradesh,Jupiter,55,"82,000","45,10,000",No
24-Feb-25,North,Uttar Pradesh,Raider,37,"1,25,000","46,25,000",No
24-Feb-25,North,Uttar Pradesh,Apache,33,"1,35,000","44,55,000",No
24-Feb-25,North,Uttar Pradesh,iQube,22,"1,10,000","24,20,000",No
24-Feb-25,North,Uttar Pradesh,TVS Brand,12,"95,000","11,40,000",No
24-Feb-25,North,Uttaranchal,Jupiter,51,"82,000","41,82,000",No
24-Feb-25,North,Uttaranchal,Raider,46,"1,25,000","57,50,000",No
24-Feb-25,North,Uttaranchal,Apache,37,"1,35,000","49,95,000",No
24-Feb-25,North,Uttaranchal,iQube,22,"1,10,000","24,20,000",No
24-Feb-25,North,Uttaranchal,TVS Brand,12,"95,000","11,40,000",No
24-Feb-25,North,Himachal Pradesh,Jupiter,50,"82,000","41,00,000",No
24-Feb-25,North,Himachal Pradesh,Raider,35,"1,25,000","43,75,000",No
24-Feb-25,North,Himachal Pradesh,Apache,42,"1,35,000","56,70,000",No
24-Feb-25,North,Himachal Pradesh,iQube,19,"1,10,000","20,90,000",No
24-Feb-25,North,Himachal Pradesh,TVS Brand,11,"95,000","10,45,000",No
24-Feb-25,North,Jammu & Kashmir,Jupiter,57,"82,000","46,74,000",No
24-Feb-25,North,Jammu & Kashmir,Raider,37,"1,25,000","46,25,000",No
24-Feb-25,North,Jammu & Kashmir,Apache,27,"1,35,000","36,45,000",No
24-Feb-25,North,Jammu & Kashmir,iQube,22,"1,10,000","24,20,000",No
24-Feb-25,North,Jammu & Kashmir,TVS Brand,15,"95,000","14,25,000",No
24-Feb-25,North,Chandigarh,Jupiter,63,"82,000","51,66,000",No
24-Feb-25,North,Chandigarh,Raider,35,"1,25,000","43,75,000",No
24-Feb-25,North,Chandigarh,Apache,36,"1,35,000","48,60,000",No
24-Feb-25,North,Chandigarh,iQube,18,"1,10,000","19,80,000",No
24-Feb-25,North,Chandigarh,TVS Brand,12,"95,000","11,40,000",No
24-Feb-25,North,Rajasthan,Jupiter,51,"82,000","41,82,000",No
24-Feb-25,North,Rajasthan,Raider,33,"1,25,000","41,25,000",No
24-Feb-25,North,Rajasthan,Apache,32,"1,35,000","43,20,000",No
24-Feb-25,North,Rajasthan,iQube,20,"1,10,000","22,00,000",No
24-Feb-25,North,Rajasthan,TVS Brand,15,"95,000","14,25,000",No
24-Feb-25,South,Karnataka,Jupiter,78,"82,000","63,96,000",No
24-Feb-25,South,Karnataka,Raider,51,"1,25,000","63,75,000",No
24-Feb-25,South,Karnataka,Apache,47,"1,35,000","63,45,000",No
24-Feb-25,South,Karnataka,iQube,46,"1,10,000","50,60,000",No
24-Feb-25,South,Karnataka,TVS Brand,18,"95,000","17,10,000",No
24-Feb-25,South,Tamil Nadu,Jupiter,71,"82,000","58,22,000",No
24-Feb-25,South,Tamil Nadu,Raider,52,"1,25,000","65,00,000",No
24-Feb-25,South,Tamil Nadu,Apache,54,"1,35,000","72,90,000",No
24-Feb-25,South,Tamil Nadu,iQube,48,"1,10,000","52,80,000",No
24-Feb-25,South,Tamil Nadu,TVS Brand,16,"95,000","15,20,000",No
24-Feb-25,South,Kerala,Jupiter,81,"82,000","66,42,000",No
24-Feb-25,South,Kerala,Raider,43,"1,25,000","53,75,000",No
24-Feb-25,South,Kerala,Apache,60,"1,35,000","81,00,000",No
24-Feb-25,South,Kerala,iQube,43,"1,10,000","47,30,000",No
24-Feb-25,South,Kerala,TVS Brand,19,"95,000","18,05,000",No
24-Feb-25,South,Andhra Pradesh,Jupiter,66,"82,000","54,12,000",No
24-Feb-25,South,Andhra Pradesh,Raider,45,"1,25,000","56,25,000",No
24-Feb-25,South,Andhra Pradesh,Apache,56,"1,35,000","75,60,000",No
24-Feb-25,South,Andhra Pradesh,iQube,42,"1,10,000","46,20,000",No
24-Feb-25,South,Andhra Pradesh,TVS Brand,22,"95,000","20,90,000",No
24-Feb-25,South,Pondicherry,Jupiter,91,"82,000","74,62,000",No
24-Feb-25,South,Pondicherry,Raider,47,"1,25,000","58,75,000",No
24-Feb-25,South,Pondicherry,Apache,55,"1,35,000","74,25,000",No
24-Feb-25,South,Pondicherry,iQube,43,"1,10,000","47,30,000",No
24-Feb-25,South,Pondicherry,TVS Brand,21,"95,000","19,95,000",No
24-Feb-25,West,Maharashtra,Jupiter,63,"82,000","51,66,000",No
24-Feb-25,West,Maharashtra,Raider,42,"1,25,000","52,50,000",No
24-Feb-25,West,Maharashtra,Apache,61,"1,35,000","82,35,000",No
24-Feb-25,West,Maharashtra,iQube,29,"1,10,000","31,90,000",No
24-Feb-25,West,Maharashtra,TVS Brand,16,"95,000","15,20,000",No
24-Feb-25,West,Gujarat,Jupiter,62,"82,000","50,84,000",No
24-Feb-25,West,Gujarat,Raider,45,"1,25,000","56,25,000",No
24-Feb-25,West,Gujarat,Apache,38,"1,35,000","51,30,000",No
24-Feb-25,West,Gujarat,iQube,37,"1,10,000","40,70,000",No
24-Feb-25,West,Gujarat,TVS Brand,14,"95,000","13,30,000",No
24-Feb-25,West,Goa,Jupiter,60,"82,000","49,20,000",No
24-Feb-25,West,Goa,Raider,44,"1,25,000","55,00,000",No
24-Feb-25,West,Goa,Apache,51,"1,35,000","68,85,000",No
24-Feb-25,West,Goa,iQube,37,"1,10,000","40,70,000",No
24-Feb-25,West,Goa,TVS Brand,16,"95,000","15,20,000",No
24-Feb-25,West,Madhya Pradesh,Jupiter,70,"82,000","57,40,000",No
24-Feb-25,West,Madhya Pradesh,Raider,36,"1,25,000","45,00,000",No
