date,larger_region,region,product,enquiries,dealer_visits,sales,price,revenue,Campaign Active
18-Mar-25,North,Rajasthan,TVS Brand,55,42,15,"95,000","14,25,000",No
18-Mar-25,South,Karnataka,Jupiter,504,313,80,"82,000","65,60,000",No
18-Mar-25,South,Karnataka,Raider,369,222,55,"1,25,000","68,75,000",No
18-Mar-25,South,Karnataka,Apache,396,274,59,"1,35,000","79,65,000",No
18-Mar-25,South,Karnataka,iQube,455,257,46,"1,10,000","50,60,000",No
18-Mar-25,South,Karnataka,TVS Brand,115,61,21,"95,000","19,95,000",No
18-Mar-25,South,Tamil Nadu,Jupiter,350,225,63,"82,000","51,66,000",No
18-Mar-25,South,Tamil Nadu,Raider,318,202,53,"1,25,000","66,25,000",No
18-Mar-25,South,Tamil Nadu,Apache,444,245,59,"1,35,000","79,65,000",No
18-Mar-25,South,Tamil Nadu,iQube,466,211,45,"1,10,000","49,50,000",No
18-Mar-25,South,Tamil Nadu,TVS Brand,124,75,24,"95,000","22,80,000",No
18-Mar-25,South,Kerala,Jupiter,359,218,76,"82,000","62,32,000",No
18-Mar-25,South,Kerala,Raider,243,164,51,"1,25,000","63,75,000",No
18-Mar-25,South,Kerala,Apache,338,182,49,"1,35,000","66,15,000",No
18-Mar-25,South,Kerala,iQube,459,225,51,"1,10,000","56,10,000",No
18-Mar-25,South,Kerala,TVS Brand,92,52,21,"95,000","19,95,000",No
18-Mar-25,South,Andhra Pradesh,Jupiter,367,246,82,"82,000","67,24,000",No
18-Mar-25,South,Andhra Pradesh,Raider,191,107,36,"1,25,000","45,00,000",No
18-Mar-25,South,Andhra Pradesh,Apache,401,240,65,"1,35,000","87,75,000",No
18-Mar-25,South,Andhra Pradesh,iQube,446,241,50,"1,10,000","55,00,000",No
18-Mar-25,South,Andhra Pradesh,TVS Brand,90,54,20,"95,000","19,00,000",No
18-Mar-25,South,Pondicherry,Jupiter,354,196,73,"82,000","59,86,000",No
18-Mar-25,South,Pondicherry,Raider,276,169,50,"1,25,000","62,50,000",No
18-Mar-25,South,Pondicherry,Apache,360,198,53,"1,35,000","71,55,000",No
18-Mar-25,South,Pondicherry,iQube,424,200,49,"1,10,000","53,90,000",No
18-Mar-25,South,Pondicherry,TVS Brand,81,54,21,"95,000","19,95,000",No
18-Mar-25,West,Maharashtra,Jupiter,543,306,85,"82,000","69,70,000",No
18-Mar-25,West,Maharashtra,Raider,255,160,38,"1,25,000","47,50,000",No
18-Mar-25,West,Maharashtra,Apache,377,270,55,"1,35,000","74,25,000",No
18-Mar-25,West,Maharashtra,iQube,299,155,33,"1,10,000","36,30,000",No
18-Mar-25,West,Maharashtra,TVS Brand,93,66,19,"95,000","18,05,000",No
18-Mar-25,West,Gujarat,Jupiter,469,293,83,"82,000","68,06,000",No
18-Mar-25,West,Gujarat,Raider,306,180,49,"1,25,000","61,25,000",No
18-Mar-25,West,Gujarat,Apache,329,185,54,"1,35,000","72,90,000",No
18-Mar-25,West,Gujarat,iQube,338,203,37,"1,10,000","40,70,000",No
18-Mar-25,West,Gujarat,TVS Brand,89,57,19,"95,000","18,05,000",No
18-Mar-25,West,Goa,Jupiter,431,243,74,"82,000","60,68,000",No
18-Mar-25,West,Goa,Raider,301,171,51,"1,25,000","63,75,000",No
18-Mar-25,West,Goa,Apache,426,222,55,"1,35,000","74,25,000",No
18-Mar-25,West,Goa,iQube,263,146,33,"1,10,000","36,30,000",No
18-Mar-25,West,Goa,TVS Brand,91,48,19,"95,000","18,05,000",No
18-Mar-25,West,Madhya Pradesh,Jupiter,392,171,76,"82,000","62,32,000",No
18-Mar-25,West,Madhya Pradesh,Raider,330,182,57,"1,25,000","71,25,000",No
18-Mar-25,West,Madhya Pradesh,Apache,310,177,53,"1,35,000","71,55,000",No
18-Mar-25,West,Madhya Pradesh,iQube,371,189,43,"1,10,000","47,30,000",No
18-Mar-25,West,Madhya Pradesh,TVS Brand,59,35,17,"95,000","16,15,000",No
18-Mar-25,East,West Bengal,Jupiter,167,102,34,"82,000","27,88,000",No
18-Mar-25,East,West Bengal,Raider,172,116,35,"1,25,000","43,75,000",No
18-Mar-25,East,West Bengal,Apache,173,106,29,"1,35,000","39,15,000",No
18-Mar-25,East,West Bengal,iQube,51,30,6,"1,10,000","6,60,000",No
18-Mar-25,East,West Bengal,TVS Brand,39,22,9,"95,000","8,55,000",No
18-Mar-25,East,Bihar,Jupiter,167,101,38,"82,000","31,16,000",No
18-Mar-25,East,Bihar,Raider,101,69,23,"1,25,000","28,75,000",No
18-Mar-25,East,Bihar,Apache,170,87,27,"1,35,000","36,45,000",No
18-Mar-25,East,Bihar,iQube,37,23,6,"1,10,000","6,60,000",No
18-Mar-25,East,Bihar,TVS Brand,29,21,9,"95,000","8,55,000",No
18-Mar-25,East,Orissa,Jupiter,187,110,43,"82,000","35,26,000",No
18-Mar-25,East,Orissa,Raider,155,93,33,"1,25,000","41,25,000",No
18-Mar-25,East,Orissa,Apache,161,89,30,"1,35,000","40,50,000",No
18-Mar-25,East,Orissa,iQube,37,25,6,"1,10,000","6,60,000",No
18-Mar-25,East,Orissa,TVS Brand,34,22,10,"95,000","9,50,000",No
18-Mar-25,East,Jharkhand,Jupiter,156,97,37,"82,000","30,34,000",No
18-Mar-25,East,Jharkhand,Raider,117,67,27,"1,25,000","33,75,000",No
18-Mar-25,East,Jharkhand,Apache,116,73,23,"1,35,000","31,05,000",No
18-Mar-25,East,Jharkhand,iQube,45,26,7,"1,10,000","7,70,000",No
18-Mar-25,East,Jharkhand,TVS Brand,36,17,9,"95,000","8,55,000",No
18-Mar-25,East,Chhattisgarh,Jupiter,133,99,35,"82,000","28,70,000",No
18-Mar-25,East,Chhattisgarh,Raider,181,103,39,"1,25,000","48,75,000",No
18-Mar-25,East,Chhattisgarh,Apache,148,79,26,"1,35,000","35,10,000",No
18-Mar-25,East,Chhattisgarh,iQube,39,22,6,"1,10,000","6,60,000",No
18-Mar-25,East,Chhattisgarh,TVS Brand,32,20,10,"95,000","9,50,000",No
19-Mar-25,North,Delhi,Jupiter,282,165,47,"82,000","38,54,000",No
19-Mar-25,North,Delhi,Raider,266,162,38,"1,25,000","47,50,000",No
19-Mar-25,North,Delhi,Apache,259,153,31,"1,35,000","41,85,000",No
19-Mar-25,North,Delhi,iQube,195,117,20,"1,10,000","22,00,000",No
19-Mar-25,North,Delhi,TVS Brand,74,46,14,"95,000","13,30,000",No
19-Mar-25,North,Haryana,Jupiter,248,149,50,"82,000","41,00,000",No
19-Mar-25,North,Haryana,Raider,230,116,37,"1,25,000","46,25,000",No
19-Mar-25,North,Haryana,Apache,267,131,41,"1,35,000","55,35,000",No
19-Mar-25,North,Haryana,iQube,138,81,18,"1,10,000","19,80,000",No
19-Mar-25,North,Haryana,TVS Brand,76,46,16,"95,000","15,20,000",No
19-Mar-25,North,Punjab,Jupiter,303,207,63,"82,000","51,66,000",No
19-Mar-25,North,Punjab,Raider,255,140,41,"1,25,000","51,25,000",No
19-Mar-25,North,Punjab,Apache,213,138,37,"1,35,000","49,95,000",No
19-Mar-25,North,Punjab,iQube,158,81,19,"1,10,000","20,90,000",No
19-Mar-25,North,Punjab,TVS Brand,74,46,17,"95,000","16,15,000",No
19-Mar-25,North,Uttar Pradesh,Jupiter,288,176,59,"82,000","48,38,000",No
19-Mar-25,North,Uttar Pradesh,Raider,248,138,43,"1,25,000","53,75,000",No
19-Mar-25,North,Uttar Pradesh,Apache,210,118,34,"1,35,000","45,90,000",No
19-Mar-25,North,Uttar Pradesh,iQube,172,110,23,"1,10,000","25,30,000",No
19-Mar-25,North,Uttar Pradesh,TVS Brand,53,42,16,"95,000","15,20,000",No
19-Mar-25,North,Uttaranchal,Jupiter,268,166,66,"82,000","54,12,000",No
19-Mar-25,North,Uttaranchal,Raider,216,113,43,"1,25,000","53,75,000",No
19-Mar-25,North,Uttaranchal,Apache,164,97,32,"1,35,000","43,20,000",No
19-Mar-25,North,Uttaranchal,iQube,153,82,22,"1,10,000","24,20,000",No
19-Mar-25,North,Uttaranchal,TVS Brand,65,41,16,"95,000","15,20,000",No
19-Mar-25,North,Himachal Pradesh,Jupiter,200,154,59,"82,000","48,38,000",No
19-Mar-25,North,Himachal Pradesh,Raider,175,101,35,"1,25,000","43,75,000",No
19-Mar-25,North,Himachal Pradesh,Apache,197,120,40,"1,35,000","54,00,000",No
19-Mar-25,North,Himachal Pradesh,iQube,145,84,23,"1,10,000","25,30,000",No
19-Mar-25,North,Himachal Pradesh,TVS Brand,40,27,13,"95,000","12,35,000",No
19-Mar-25,North,Jammu & Kashmir,Jupiter,243,170,70,"82,000","57,40,000",No
19-Mar-25,North,Jammu & Kashmir,Raider,177,119,43,"1,25,000","53,75,000",No
19-Mar-25,North,Jammu & Kashmir,Apache,144,91,30,"1,35,000","40,50,000",No
19-Mar-25,North,Jammu & Kashmir,iQube,150,86,21,"1,10,000","23,10,000",No
19-Mar-25,North,Jammu & Kashmir,TVS Brand,48,35,18,"95,000","17,10,000",No
19-Mar-25,North,Chandigarh,Jupiter,253,167,49,"82,000","40,18,000",No
19-Mar-25,North,Chandigarh,Raider,244,156,46,"1,25,000","57,50,000",No
19-Mar-25,North,Chandigarh,Apache,248,145,36,"1,35,000","48,60,000",No
19-Mar-25,North,Chandigarh,iQube,191,107,21,"1,10,000","23,10,000",No
19-Mar-25,North,Chandigarh,TVS Brand,73,45,16,"95,000","15,20,000",No
19-Mar-25,North,Rajasthan,Jupiter,223,144,47,"82,000","38,54,000",No
19-Mar-25,North,Rajasthan,Raider,188,151,42,"1,25,000","52,50,000",No
19-Mar-25,North,Rajasthan,Apache,190,125,38,"1,35,000","51,30,000",No
19-Mar-25,North,Rajasthan,iQube,139,83,18,"1,10,000","19,80,000",No
19-Mar-25,North,Rajasthan,TVS Brand,48,40,16,"95,000","15,20,000",No
19-Mar-25,South,Karnataka,Jupiter,514,322,84,"82,000","68,88,000",No
19-Mar-25,South,Karnataka,Raider,232,143,37,"1,25,000","46,25,000",No
19-Mar-25,South,Karnataka,Apache,416,249,59,"1,35,000","79,65,000",No
19-Mar-25,South,Karnataka,iQube,440,252,50,"1,10,000","55,00,000",No
19-Mar-25,South,Karnataka,TVS Brand,110,68,22,"95,000","20,90,000",No
19-Mar-25,South,Tamil Nadu,Jupiter,479,291,82,"82,000","67,24,000",No
19-Mar-25,South,Tamil Nadu,Raider,350,209,51,"1,25,000","63,75,000",No
19-Mar-25,South,Tamil Nadu,Apache,424,271,68,"1,35,000","91,80,000",No
19-Mar-25,South,Tamil Nadu,iQube,487,277,53,"1,10,000","58,30,000",No
19-Mar-25,South,Tamil Nadu,TVS Brand,80,57,18,"95,000","17,10,000",No
19-Mar-25,South,Kerala,Jupiter,487,265,85,"82,000","69,70,000",No
19-Mar-25,South,Kerala,Raider,316,198,55,"1,25,000","68,75,000",No
19-Mar-25,South,Kerala,Apache,358,247,66,"1,35,000","89,10,000",No
19-Mar-25,South,Kerala,iQube,418,207,47,"1,10,000","51,70,000",No
19-Mar-25,South,Kerala,TVS Brand,67,46,18,"95,000","17,10,000",No
19-Mar-25,South,Andhra Pradesh,Jupiter,386,226,80,"82,000","65,60,000",No
19-Mar-25,South,Andhra Pradesh,Raider,275,135,42,"1,25,000","52,50,000",No
19-Mar-25,South,Andhra Pradesh,Apache,363,233,64,"1,35,000","86,40,000",No
19-Mar-25,South,Andhra Pradesh,iQube,382,199,44,"1,10,000","48,40,000",No
19-Mar-25,South,Andhra Pradesh,TVS Brand,81,46,19,"95,000","18,05,000",No
19-Mar-25,South,Pondicherry,Jupiter,407,235,77,"82,000","63,14,000",No
19-Mar-25,South,Pondicherry,Raider,331,186,56,"1,25,000","70,00,000",No
19-Mar-25,South,Pondicherry,Apache,370,191,57,"1,35,000","76,95,000",No
19-Mar-25,South,Pondicherry,iQube,355,226,47,"1,10,000","51,70,000",No
19-Mar-25,South,Pondicherry,TVS Brand,76,39,17,"95,000","16,15,000",No
19-Mar-25,West,Maharashtra,Jupiter,375,222,63,"82,000","51,66,000",No
19-Mar-25,West,Maharashtra,Raider,268,172,42,"1,25,000","52,50,000",No
19-Mar-25,West,Maharashtra,Apache,526,291,64,"1,35,000","86,40,000",No
19-Mar-25,West,Maharashtra,iQube,380,226,40,"1,10,000","44,00,000",No
19-Mar-25,West,Maharashtra,TVS Brand,91,60,19,"95,000","18,05,000",No
19-Mar-25,West,Gujarat,Jupiter,366,175,61,"82,000","50,02,000",No
19-Mar-25,West,Gujarat,Raider,225,112,34,"1,25,000","42,50,000",No
19-Mar-25,West,Gujarat,Apache,565,288,74,"1,35,000","99,90,000",No
19-Mar-25,West,Gujarat,iQube,316,206,39,"1,10,000","42,90,000",No
19-Mar-25,West,Gujarat,TVS Brand,70,40,15,"95,000","14,25,000",No
19-Mar-25,West,Goa,Jupiter,311,212,67,"82,000","54,94,000",No
19-Mar-25,West,Goa,Raider,259,158,48,"1,25,000","60,00,000",No
19-Mar-25,West,Goa,Apache,370,200,55,"1,35,000","74,25,000",No
19-Mar-25,West,Goa,iQube,383,229,43,"1,10,000","47,30,000",No
19-Mar-25,West,Goa,TVS Brand,86,55,20,"95,000","19,00,000",No
19-Mar-25,West,Madhya Pradesh,Jupiter,313,154,60,"82,000","49,20,000",No
19-Mar-25,West,Madhya Pradesh,Raider,341,199,60,"1,25,000","75,00,000",No
19-Mar-25,West,Madhya Pradesh,Apache,328,196,53,"1,35,000","71,55,000",No
19-Mar-25,West,Madhya Pradesh,iQube,291,153,38,"1,10,000","41,80,000",No
19-Mar-25,West,Madhya Pradesh,TVS Brand,78,49,19,"95,000","18,05,000",No
19-Mar-25,East,West Bengal,Jupiter,227,130,43,"82,000","35,26,000",No
19-Mar-25,East,West Bengal,Raider,174,111,33,"1,25,000","41,25,000",No
19-Mar-25,East,West Bengal,Apache,134,78,20,"1,35,000","27,00,000",No
19-Mar-25,East,West Bengal,iQube,54,32,7,"1,10,000","7,70,000",No
19-Mar-25,East,West Bengal,TVS Brand,40,30,11,"95,000","10,45,000",No
19-Mar-25,East,Bihar,Jupiter,160,112,40,"82,000","32,80,000",No
19-Mar-25,East,Bihar,Raider,134,94,30,"1,25,000","37,50,000",No
19-Mar-25,East,Bihar,Apache,146,79,26,"1,35,000","35,10,000",No
19-Mar-25,East,Bihar,iQube,52,26,7,"1,10,000","7,70,000",No
19-Mar-25,East,Bihar,TVS Brand,34,20,9,"95,000","8,55,000",No
19-Mar-25,East,Orissa,Jupiter,151,101,42,"82,000","34,44,000",No
19-Mar-25,East,Orissa,Raider,168,113,36,"1,25,000","45,00,000",No
19-Mar-25,East,Orissa,Apache,115,70,20,"1,35,000","27,00,000",No
19-Mar-25,East,Orissa,iQube,55,26,7,"1,10,000","7,70,000",No
19-Mar-25,East,Orissa,TVS Brand,38,23,11,"95,000","10,45,000",No
19-Mar-25,East,Jharkhand,Jupiter,148,85,38,"82,000","31,16,000",No
19-Mar-25,East,Jharkhand,Raider,162,88,34,"1,25,000","42,50,000",No
19-Mar-25,East,Jharkhand,Apache,133,89,25,"1,35,000","33,75,000",No
19-Mar-25,East,Jharkhand,iQube,52,31,8,"1,10,000","8,80,000",No
19-Mar-25,East,Jharkhand,TVS Brand,37,22,10,"95,000","9,50,000",No
19-Mar-25,East,Chhattisgarh,Jupiter,198,117,48,"82,000","39,36,000",No
19-Mar-25,East,Chhattisgarh,Raider,151,85,33,"1,25,000","41,25,000",No
19-Mar-25,East,Chhattisgarh,Apache,161,77,29,"1,35,000","39,15,000",No
19-Mar-25,East,Chhattisgarh,iQube,58,27,8,"1,10,000","8,80,000",No
19-Mar-25,East,Chhattisgarh,TVS Brand,33,18,9,"95,000","8,55,000",No
20-Mar-25,North,Delhi,Jupiter,273,196,50,"82,000","41,00,000",No
20-Mar-25,North,Delhi,Raider,331,178,44,"1,25,000","55,00,000",No
20-Mar-25,North,Delhi,Apache,331,154,40,"1,35,000","54,00,000",No
20-Mar-25,North,Delhi,iQube,208,142,23,"1,10,000","25,30,000",No
20-Mar-25,North,Delhi,TVS Brand,70,39,14,"95,000","13,30,000",No
20-Mar-25,North,Haryana,Jupiter,244,150,50,"82,000","41,00,000",No
20-Mar-25,North,Haryana,Raider,283,166,48,"1,25,000","60,00,000",No
20-Mar-25,North,Haryana,Apache,236,136,35,"1,35,000","47,25,000",No
20-Mar-25,North,Haryana,iQube,200,104,21,"1,10,000","23,10,000",No
20-Mar-25,North,Haryana,TVS Brand,67,44,15,"95,000","14,25,000",No
20-Mar-25,North,Punjab,Jupiter,244,142,50,"82,000","41,00,000",No
20-Mar-25,North,Punjab,Raider,255,140,40,"1,25,000","50,00,000",No
20-Mar-25,North,Punjab,Apache,243,134,37,"1,35,000","49,95,000",No
20-Mar-25,North,Punjab,iQube,183,114,23,"1,10,000","25,30,000",No
20-Mar-25,North,Punjab,TVS Brand,55,34,12,"95,000","11,40,000",No
20-Mar-25,North,Uttar Pradesh,Jupiter,331,201,66,"82,000","54,12,000",No
20-Mar-25,North,Uttar Pradesh,Raider,226,131,41,"1,25,000","51,25,000",No
20-Mar-25,North,Uttar Pradesh,Apache,267,139,40,"1,35,000","54,00,000",No
20-Mar-25,North,Uttar Pradesh,iQube,170,87,21,"1,10,000","23,10,000",No
20-Mar-25,North,Uttar Pradesh,TVS Brand,60,39,16,"95,000","15,20,000",No
20-Mar-25,North,Uttaranchal,Jupiter,276,193,69,"82,000","56,58,000",No
20-Mar-25,North,Uttaranchal,Raider,176,118,40,"1,25,000","50,00,000",No
20-Mar-25,North,Uttaranchal,Apache,189,95,34,"1,35,000","45,90,000",No
20-Mar-25,North,Uttaranchal,iQube,164,97,24,"1,10,000","26,40,000",No
20-Mar-25,North,Uttaranchal,TVS Brand,48,29,13,"95,000","12,35,000",No
20-Mar-25,North,Himachal Pradesh,Jupiter,260,152,61,"82,000","50,02,000",No
20-Mar-25,North,Himachal Pradesh,Raider,168,102,36,"1,25,000","45,00,000",No
20-Mar-25,North,Himachal Pradesh,Apache,213,110,38,"1,35,000","51,30,000",No
20-Mar-25,North,Himachal Pradesh,iQube,103,57,16,"1,10,000","17,60,000",No
20-Mar-25,North,Himachal Pradesh,TVS Brand,46,33,14,"95,000","13,30,000",No
20-Mar-25,North,Jammu & Kashmir,Jupiter,236,129,57,"82,000","46,74,000",No
20-Mar-25,North,Jammu & Kashmir,Raider,174,111,40,"1,25,000","50,00,000",No
20-Mar-25,North,Jammu & Kashmir,Apache,198,119,42,"1,35,000","56,70,000",No
20-Mar-25,North,Jammu & Kashmir,iQube,168,81,23,"1,10,000","25,30,000",No
20-Mar-25,North,Jammu & Kashmir,TVS Brand,50,32,14,"95,000","13,30,000",No
20-Mar-25,North,Chandigarh,Jupiter,249,154,50,"82,000","41,00,000",No
20-Mar-25,North,Chandigarh,Raider,258,145,43,"1,25,000","53,75,000",No
20-Mar-25,North,Chandigarh,Apache,269,154,39,"1,35,000","52,65,000",No
20-Mar-25,North,Chandigarh,iQube,182,108,20,"1,10,000","22,00,000",No
20-Mar-25,North,Chandigarh,TVS Brand,47,29,10,"95,000","9,50,000",No
20-Mar-25,North,Rajasthan,Jupiter,266,203,67,"82,000","54,94,000",No
20-Mar-25,North,Rajasthan,Raider,310,128,50,"1,25,000","62,50,000",No
20-Mar-25,North,Rajasthan,Apache,199,109,31,"1,35,000","41,85,000",No
20-Mar-25,North,Rajasthan,iQube,146,93,20,"1,10,000","22,00,000",No
20-Mar-25,North,Rajasthan,TVS Brand,77,45,17,"95,000","16,15,000",No
20-Mar-25,South,Karnataka,Jupiter,447,267,80,"82,000","65,60,000",No
20-Mar-25,South,Karnataka,Raider,323,202,48,"1,25,000","60,00,000",No
20-Mar-25,South,Karnataka,Apache,496,294,69,"1,35,000","93,15,000",No
20-Mar-25,South,Karnataka,iQube,576,283,49,"1,10,000","53,90,000",No
20-Mar-25,South,Karnataka,TVS Brand,106,55,20,"95,000","19,00,000",No
20-Mar-25,South,Tamil Nadu,Jupiter,525,348,99,"82,000","81,18,000",No
20-Mar-25,South,Tamil Nadu,Raider,287,206,48,"1,25,000","60,00,000",No
20-Mar-25,South,Tamil Nadu,Apache,637,323,79,"1,35,000","1,06,65,000",No
20-Mar-25,South,Tamil Nadu,iQube,428,209,40,"1,10,000","44,00,000",No
20-Mar-25,South,Tamil Nadu,TVS Brand,114,60,20,"95,000","19,00,000",No
20-Mar-25,South,Kerala,Jupiter,388,253,75,"82,000","61,50,000",No
20-Mar-25,South,Kerala,Raider,308,173,49,"1,25,000","61,25,000",No
20-Mar-25,South,Kerala,Apache,384,236,61,"1,35,000","82,35,000",No
20-Mar-25,South,Kerala,iQube,424,256,55,"1,10,000","60,50,000",No
20-Mar-25,South,Kerala,TVS Brand,76,46,20,"95,000","19,00,000",No
20-Mar-25,South,Andhra Pradesh,Jupiter,517,348,106,"82,000","86,92,000",No
20-Mar-25,South,Andhra Pradesh,Raider,380,209,63,"1,25,000","78,75,000",No
20-Mar-25,South,Andhra Pradesh,Apache,385,190,54,"1,35,000","72,90,000",No
20-Mar-25,South,Andhra Pradesh,iQube,370,207,54,"1,10,000","59,40,000",No
20-Mar-25,South,Andhra Pradesh,TVS Brand,59,43,16,"95,000","15,20,000",No
20-Mar-25,South,Pondicherry,Jupiter,363,245,81,"82,000","66,42,000",No
20-Mar-25,South,Pondicherry,Raider,296,144,48,"1,25,000","60,00,000",No
20-Mar-25,South,Pondicherry,Apache,442,259,70,"1,35,000","94,50,000",No
20-Mar-25,South,Pondicherry,iQube,344,226,47,"1,10,000","51,70,000",No
20-Mar-25,South,Pondicherry,TVS Brand,81,51,21,"95,000","19,95,000",No
20-Mar-25,West,Maharashtra,Jupiter,451,249,66,"82,000","54,12,000",No
20-Mar-25,West,Maharashtra,Raider,370,225,51,"1,25,000","63,75,000",No
20-Mar-25,West,Maharashtra,Apache,436,293,61,"1,35,000","82,35,000",No
20-Mar-25,West,Maharashtra,iQube,364,204,39,"1,10,000","42,90,000",No
20-Mar-25,West,Maharashtra,TVS Brand,106,65,22,"95,000","20,90,000",No
20-Mar-25,West,Gujarat,Jupiter,385,229,67,"82,000","54,94,000",No
20-Mar-25,West,Gujarat,Raider,275,179,46,"1,25,000","57,50,000",No
20-Mar-25,West,Gujarat,Apache,490,287,72,"1,35,000","97,20,000",No
20-Mar-25,West,Gujarat,iQube,298,171,33,"1,10,000","36,30,000",No
20-Mar-25,West,Gujarat,TVS Brand,79,47,17,"95,000","16,15,000",No
20-Mar-25,West,Goa,Jupiter,270,155,49,"82,000","40,18,000",No
20-Mar-25,West,Goa,Raider,277,156,49,"1,25,000","61,25,000",No
20-Mar-25,West,Goa,Apache,431,234,60,"1,35,000","81,00,000",No
20-Mar-25,West,Goa,iQube,289,171,33,"1,10,000","36,30,000",No
20-Mar-25,West,Goa,TVS Brand,71,42,17,"95,000","16,15,000",No
20-Mar-25,West,Madhya Pradesh,Jupiter,280,177,62,"82,000","50,84,000",No
20-Mar-25,West,Madhya Pradesh,Raider,229,153,45,"1,25,000","56,25,000",No
20-Mar-25,West,Madhya Pradesh,Apache,278,219,60,"1,35,000","81,00,000",No
20-Mar-25,West,Madhya Pradesh,iQube,295,160,37,"1,10,000","40,70,000",No
20-Mar-25,West,Madhya Pradesh,TVS Brand,55,52,20,"95,000","19,00,000",No
20-Mar-25,East,West Bengal,Jupiter,191,125,43,"82,000","35,26,000",No
20-Mar-25,East,West Bengal,Raider,149,92,27,"1,25,000","33,75,000",No
20-Mar-25,East,West Bengal,Apache,171,101,26,"1,35,000","35,10,000",No
20-Mar-25,East,West Bengal,iQube,51,27,6,"1,10,000","6,60,000",No
20-Mar-25,East,West Bengal,TVS Brand,38,21,9,"95,000","8,55,000",No
20-Mar-25,East,Bihar,Jupiter,132,93,33,"82,000","27,06,000",No
20-Mar-25,East,Bihar,Raider,168,99,32,"1,25,000","40,00,000",No
20-Mar-25,East,Bihar,Apache,179,116,34,"1,35,000","45,90,000",No
20-Mar-25,East,Bihar,iQube,45,30,7,"1,10,000","7,70,000",No
20-Mar-25,East,Bihar,TVS Brand,31,22,9,"95,000","8,55,000",No
20-Mar-25,East,Orissa,Jupiter,165,131,45,"82,000","36,90,000",No
20-Mar-25,East,Orissa,Raider,178,106,38,"1,25,000","47,50,000",No
20-Mar-25,East,Orissa,Apache,153,84,28,"1,35,000","37,80,000",No
20-Mar-25,East,Orissa,iQube,41,22,6,"1,10,000","6,60,000",No
20-Mar-25,East,Orissa,TVS Brand,43,30,13,"95,000","12,35,000",No
20-Mar-25,East,Jharkhand,Jupiter,138,87,36,"82,000","29,52,000",No
20-Mar-25,East,Jharkhand,Raider,149,96,35,"1,25,000","43,75,000",No
20-Mar-25,East,Jharkhand,Apache,153,76,26,"1,35,000","35,10,000",No
20-Mar-25,East,Jharkhand,iQube,45,27,7,"1,10,000","7,70,000",No
20-Mar-25,East,Jharkhand,TVS Brand,27,20,8,"95,000","7,60,000",No
20-Mar-25,East,Chhattisgarh,Jupiter,159,103,40,"82,000","32,80,000",No
20-Mar-25,East,Chhattisgarh,Raider,181,106,36,"1,25,000","45,00,000",No
20-Mar-25,East,Chhattisgarh,Apache,122,69,23,"1,35,000","31,05,000",No
20-Mar-25,East,Chhattisgarh,iQube,39,18,5,"1,10,000","5,50,000",No
20-Mar-25,East,Chhattisgarh,TVS Brand,29,18,9,"95,000","8,55,000",No
21-Mar-25,North,Delhi,Jupiter,267,203,51,"82,000","41,82,000",No
21-Mar-25,North,Delhi,Raider,210,154,37,"1,25,000","46,25,000",No
21-Mar-25,North,Delhi,Apache,246,169,32,"1,35,000","43,20,000",No
21-Mar-25,North,Delhi,iQube,164,100,19,"1,10,000","20,90,000",No
21-Mar-25,North,Delhi,TVS Brand,76,47,15,"95,000","14,25,000",No
21-Mar-25,North,Haryana,Jupiter,237,153,48,"82,000","39,36,000",No
21-Mar-25,North,Haryana,Raider,258,175,48,"1,25,000","60,00,000",No
21-Mar-25,North,Haryana,Apache,206,148,38,"1,35,000","51,30,000",No
21-Mar-25,North,Haryana,iQube,156,98,19,"1,10,000","20,90,000",No
21-Mar-25,North,Haryana,TVS Brand,84,45,17,"95,000","16,15,000",No
21-Mar-25,North,Punjab,Jupiter,296,162,53,"82,000","43,46,000",No
21-Mar-25,North,Punjab,Raider,274,198,51,"1,25,000","63,75,000",No
